State Name,Year,commodity,yield,Avg_Annual_Temperature,Avg_Annual_Rainfall,average_price
Andhra Pradesh,1994,RICE,2408.2018181818185,24.46,1295.3,7.85
Andhra Pradesh,1994,WHEAT,0.0,24.46,1295.3,5.989108910891089
Andhra Pradesh,1995,RICE,2443.7936363636363,25.29,1242.4,8.119642857142857
Andhra Pradesh,1995,WHEAT,0.0,25.29,1242.4,5.947260273972603
Andhra Pradesh,1996,RICE,2547.8881818181817,24.55,1182.9,8.976589595375723
Andhra Pradesh,1996,WHEAT,90.9090909090909,24.55,1182.9,7.398611111111112
Andhra Pradesh,1997,RICE,2306.2445454545455,24.1,1183.1,9.651764705882353
Andhra Pradesh,1997,WHEAT,0.0,24.1,1183.1,8.236971830985917
Andhra Pradesh,1998,RICE,2659.7381818181816,24.76,1208.8,10.12457627118644
Andhra Pradesh,1998,WHEAT,0.0,24.76,1208.8,8.37578125
Andhra Pradesh,1999,RICE,2584.533636363636,24.67,1116.6,11.211920529801324
Andhra Pradesh,1999,WHEAT,183.40727272727273,24.67,1116.6,8.446907216494846
Andhra Pradesh,2000,RICE,2812.86,24.6,1035.4,189.74509615384616
Andhra Pradesh,2000,WHEAT,156.81454545454545,24.6,1035.4,217.5082142857143
Andhra Pradesh,2001,RICE,2898.49,24.73,1105.2,317.0544628099173
Andhra Pradesh,2001,WHEAT,284.1209090909091,24.73,1105.2,297.337476635514
Andhra Pradesh,2002,RICE,2521.5836363636363,25.0,981.9,185.70395
Andhra Pradesh,2002,WHEAT,90.9090909090909,25.0,981.9,190.05263803680984
Andhra Pradesh,2003,RICE,2697.1045454545456,24.72,1243.6,169.545023923445
Andhra Pradesh,2003,WHEAT,77.00272727272727,24.72,1243.6,200.34888268156422
Andhra Pradesh,2004,RICE,3121.2,24.74,1080.5,174.05342857142858
Andhra Pradesh,2004,WHEAT,41.95818181818182,24.74,1080.5,179.02728323699424
Andhra Pradesh,2005,RICE,2713.6736363636364,24.58,1208.3,195.1978672985782
Andhra Pradesh,2005,WHEAT,165.14090909090908,24.58,1208.3,193.11111111111111
Andhra Pradesh,2006,RICE,2945.995454545455,25.06,1161.6,205.6992574257426
Andhra Pradesh,2006,WHEAT,78.65,25.06,1161.6,271.853355704698
Andhra Pradesh,2007,RICE,3273.420909090909,24.77,1179.3,244.2698598130841
Andhra Pradesh,2007,WHEAT,94.11818181818181,24.77,1179.3,274.2955089820359
Andhra Pradesh,2008,RICE,3053.2981818181815,24.61,1118.0,284.3450717703349
Andhra Pradesh,2008,WHEAT,235.30363636363637,24.61,1118.0,283.24833333333333
Andhra Pradesh,2009,RICE,3064.878181818182,25.11,953.7,289.0935616438356
Andhra Pradesh,2009,WHEAT,213.03999999999996,25.11,953.7,314.99051428571426
Andhra Pradesh,2010,RICE,2726.732727272727,25.13,1215.5,372.58258706467666
Andhra Pradesh,2010,WHEAT,523.1018181818182,25.13,1215.5,193.7052896206998
Andhra Pradesh,2010,WHEAT,523.1018181818182,25.13,1215.5,193.7052896206998
Andhra Pradesh,2011,RICE,3143.25,24.67,1116.3,204.04602325581394
Andhra Pradesh,2011,WHEAT,303.7190909090909,24.67,1116.3,90.98619874171442
Andhra Pradesh,2011,WHEAT,303.7190909090909,24.67,1116.3,90.98619874171442
Andhra Pradesh,2012,RICE,3089.7445454545455,24.69,1054.7,207.63782340862423
Andhra Pradesh,2012,WHEAT,228.06272727272724,24.69,1054.7,92.77208475854454
Andhra Pradesh,2012,WHEAT,228.06272727272724,24.69,1054.7,92.77208475854454
Andhra Pradesh,2013,RICE,2989.978181818182,24.82,1092.5,217.750375782881
Andhra Pradesh,2013,WHEAT,218.85545454545453,24.82,1092.5,96.07897122744738
Andhra Pradesh,2013,WHEAT,218.85545454545453,24.82,1092.5,96.07897122744738
Andhra Pradesh,2014,RICE,3375.668181818182,24.73,1045.2,233.43263052208835
Andhra Pradesh,2014,WHEAT,176.4309090909091,24.73,1045.2,105.29849701552318
Andhra Pradesh,2014,WHEAT,176.4309090909091,24.73,1045.2,105.29849701552318
Andhra Pradesh,2015,RICE,3312.2481818181814,24.91,1189.2,168.7520731707317
Andhra Pradesh,2015,WHEAT,110.39,24.91,1189.2,83.93102891185745
Andhra Pradesh,2015,WHEAT,110.39,24.91,1189.2,83.93102891185745
Andhra Pradesh,2016,RICE,3594.3927272727274,25.15,1198.8,195.1772340425532
Andhra Pradesh,2016,WHEAT,392.04545454545456,25.15,1198.8,94.71992717030943
Andhra Pradesh,2016,WHEAT,392.04545454545456,25.15,1198.8,94.71992717030943
Andhra Pradesh,2017,RICE,3556.9527272727278,24.79,1211.0,225.74460288808663
Andhra Pradesh,2017,WHEAT,441.0718181818182,24.79,1211.0,108.78143520948656
Andhra Pradesh,2017,WHEAT,441.0718181818182,24.79,1211.0,108.78143520948656
Assam,1994,RICE,1555.279,24.46,1295.3,7.85
Assam,1994,WHEAT,1335.141,24.46,1295.3,5.989108910891089
Assam,1995,RICE,1456.534,25.29,1242.4,8.119642857142857
Assam,1995,WHEAT,1128.766,25.29,1242.4,5.947260273972603
Assam,1996,RICE,1418.191,24.55,1182.9,8.976589595375723
Assam,1996,WHEAT,1289.949,24.55,1182.9,7.398611111111112
Assam,1997,RICE,1414.138,24.1,1183.1,9.651764705882353
Assam,1997,WHEAT,1252.349,24.1,1183.1,8.236971830985917
Assam,1998,RICE,1397.165,24.76,1208.8,10.12457627118644
Assam,1998,WHEAT,991.979,24.76,1208.8,8.37578125
Assam,1999,RICE,1494.75,24.67,1116.6,11.211920529801324
Assam,1999,WHEAT,1237.5700000000002,24.67,1116.6,8.446907216494846
Assam,2000,RICE,1549.3799999999999,24.6,1035.4,189.74509615384616
Assam,2000,WHEAT,1181.3780000000002,24.6,1035.4,217.5082142857143
Assam,2001,RICE,1562.55,24.73,1105.2,317.0544628099173
Assam,2001,WHEAT,1205.233,24.73,1105.2,297.337476635514
Assam,2002,RICE,1507.0430000000001,25.0,981.9,185.70395
Assam,2002,WHEAT,1052.272,25.0,981.9,190.05263803680984
Assam,2003,RICE,1541.929,24.72,1243.6,169.545023923445
Assam,2003,WHEAT,1059.075,24.72,1243.6,200.34888268156422
Assam,2004,RICE,1501.172,24.74,1080.5,174.05342857142858
Assam,2004,WHEAT,984.132,24.74,1080.5,179.02728323699424
Assam,2005,RICE,1497.531,24.58,1208.3,195.1978672985782
Assam,2005,WHEAT,1021.9889999999999,24.58,1208.3,193.11111111111111
Assam,2006,RICE,1343.932,25.06,1161.6,205.6992574257426
Assam,2006,WHEAT,1063.183,25.06,1161.6,271.853355704698
Assam,2007,RICE,1465.837,24.77,1179.3,244.2698598130841
Assam,2007,WHEAT,1172.5030000000002,24.77,1179.3,274.2955089820359
Assam,2008,RICE,1640.982,24.61,1118.0,284.3450717703349
Assam,2008,WHEAT,1015.5469999999999,24.61,1118.0,283.24833333333333
Assam,2009,RICE,1792.33,25.11,953.7,289.0935616438356
Assam,2009,WHEAT,1085.972,25.11,953.7,314.99051428571426
Assam,2010,RICE,1923.6680000000001,25.13,1215.5,372.58258706467666
Assam,2010,WHEAT,1178.949,25.13,1215.5,193.7052896206998
Assam,2010,WHEAT,1178.949,25.13,1215.5,193.7052896206998
Assam,2011,RICE,1864.1689999999999,24.67,1116.3,204.04602325581394
Assam,2011,WHEAT,1136.29,24.67,1116.3,90.98619874171442
Assam,2011,WHEAT,1136.29,24.67,1116.3,90.98619874171442
Assam,2012,RICE,2049.323,24.69,1054.7,207.63782340862423
Assam,2012,WHEAT,1057.199,24.69,1054.7,92.77208475854454
Assam,2012,WHEAT,1057.199,24.69,1054.7,92.77208475854454
Assam,2013,RICE,2020.4060000000002,24.82,1092.5,217.750375782881
Assam,2013,WHEAT,1018.927,24.82,1092.5,96.07897122744738
Assam,2013,WHEAT,1018.927,24.82,1092.5,96.07897122744738
Assam,2014,RICE,2065.41,24.73,1045.2,233.43263052208835
Assam,2014,WHEAT,1059.864,24.73,1045.2,105.29849701552318
Assam,2014,WHEAT,1059.864,24.73,1045.2,105.29849701552318
Assam,2015,RICE,2029.5369999999998,24.91,1189.2,168.7520731707317
Assam,2015,WHEAT,929.2719999999999,24.91,1189.2,83.93102891185745
Assam,2015,WHEAT,929.2719999999999,24.91,1189.2,83.93102891185745
Assam,2016,RICE,2035.486,25.15,1198.8,195.1772340425532
Assam,2016,WHEAT,1147.714,25.15,1198.8,94.71992717030943
Assam,2016,WHEAT,1147.714,25.15,1198.8,94.71992717030943
Assam,2017,RICE,2119.7,24.79,1211.0,225.74460288808663
Assam,2017,WHEAT,1200.012,24.79,1211.0,108.78143520948656
Assam,2017,WHEAT,1200.012,24.79,1211.0,108.78143520948656
Bihar,1994,RICE,1299.1354545454544,24.46,1295.3,7.85
Bihar,1994,WHEAT,2008.7536363636364,24.46,1295.3,5.989108910891089
Bihar,1995,RICE,1308.8718181818183,25.29,1242.4,8.119642857142857
Bihar,1995,WHEAT,1814.3863636363637,25.29,1242.4,5.947260273972603
Bihar,1996,RICE,1518.6781818181817,24.55,1182.9,8.976589595375723
Bihar,1996,WHEAT,2073.139090909091,24.55,1182.9,7.398611111111112
Bihar,1997,RICE,1443.989090909091,24.1,1183.1,9.651764705882353
Bihar,1997,WHEAT,1904.3472727272726,24.1,1183.1,8.236971830985917
Bihar,1998,RICE,1391.1554545454544,24.76,1208.8,10.12457627118644
Bihar,1998,WHEAT,2033.057272727273,24.76,1208.8,8.37578125
Bihar,1999,RICE,2022.2163636363637,24.67,1116.6,11.211920529801324
Bihar,1999,WHEAT,2136.3527272727274,24.67,1116.6,8.446907216494846
Bihar,2000,RICE,1413.0136363636364,24.6,1035.4,189.74509615384616
Bihar,2000,WHEAT,2095.8545454545456,24.6,1035.4,217.5082142857143
Bihar,2001,RICE,1398.0936363636363,24.73,1105.2,317.0544628099173
Bihar,2001,WHEAT,1985.4009090909092,24.73,1105.2,297.337476635514
Bihar,2002,RICE,1362.8527272727274,25.0,981.9,185.70395
Bihar,2002,WHEAT,1841.9909090909093,25.0,981.9,190.05263803680984
Bihar,2003,RICE,1465.6536363636365,24.72,1243.6,169.545023923445
Bihar,2003,WHEAT,1713.1490909090908,24.72,1243.6,200.34888268156422
Bihar,2004,RICE,761.0072727272727,24.74,1080.5,174.05342857142858
Bihar,2004,WHEAT,1550.2654545454548,24.74,1080.5,179.02728323699424
Bihar,2005,RICE,1077.4818181818182,24.58,1208.3,195.1978672985782
Bihar,2005,WHEAT,1363.2018181818182,24.58,1208.3,193.11111111111111
Bihar,2006,RICE,1538.7454545454545,25.06,1161.6,205.6992574257426
Bihar,2006,WHEAT,1936.3390909090908,25.06,1161.6,271.853355704698
Bihar,2007,RICE,1219.200909090909,24.77,1179.3,244.2698598130841
Bihar,2007,WHEAT,2263.6245454545456,24.77,1179.3,274.2955089820359
Bihar,2008,RICE,1513.0545454545454,24.61,1118.0,284.3450717703349
Bihar,2008,WHEAT,2013.1372727272726,24.61,1118.0,283.24833333333333
Bihar,2009,RICE,1119.7218181818182,25.11,953.7,289.0935616438356
Bihar,2009,WHEAT,2023.3,25.11,953.7,314.99051428571426
Bihar,2010,RICE,1079.6881818181819,25.13,1215.5,372.58258706467666
Bihar,2010,WHEAT,2346.685454545455,25.13,1215.5,193.7052896206998
Bihar,2010,WHEAT,2346.685454545455,25.13,1215.5,193.7052896206998
Bihar,2011,RICE,2447.11,24.67,1116.3,204.04602325581394
Bihar,2011,WHEAT,3034.781818181818,24.67,1116.3,90.98619874171442
Bihar,2011,WHEAT,3034.781818181818,24.67,1116.3,90.98619874171442
Bihar,2012,RICE,2439.843636363636,24.69,1054.7,207.63782340862423
Bihar,2012,WHEAT,2756.122727272727,24.69,1054.7,92.77208475854454
Bihar,2012,WHEAT,2756.122727272727,24.69,1054.7,92.77208475854454
Bihar,2013,RICE,2057.1336363636365,24.82,1092.5,217.750375782881
Bihar,2013,WHEAT,2831.7663636363636,24.82,1092.5,96.07897122744738
Bihar,2013,WHEAT,2831.7663636363636,24.82,1092.5,96.07897122744738
Bihar,2014,RICE,2503.4309090909087,24.73,1045.2,233.43263052208835
Bihar,2014,WHEAT,1630.1109090909092,24.73,1045.2,105.29849701552318
Bihar,2014,WHEAT,1630.1109090909092,24.73,1045.2,105.29849701552318
Bihar,2015,RICE,2132.7690909090907,24.91,1189.2,168.7520731707317
Bihar,2015,WHEAT,2292.1027272727274,24.91,1189.2,83.93102891185745
Bihar,2015,WHEAT,2292.1027272727274,24.91,1189.2,83.93102891185745
Bihar,2016,RICE,2479.7027272727273,25.15,1198.8,195.1772340425532
Bihar,2016,WHEAT,2797.1163636363635,25.15,1198.8,94.71992717030943
Bihar,2016,WHEAT,2797.1163636363635,25.15,1198.8,94.71992717030943
Bihar,2017,RICE,2429.4436363636364,24.79,1211.0,225.74460288808663
Bihar,2017,WHEAT,2874.510909090909,24.79,1211.0,108.78143520948656
Bihar,2017,WHEAT,2874.510909090909,24.79,1211.0,108.78143520948656
Chhattisgarh,1994,RICE,1306.5166666666667,24.46,1295.3,7.85
Chhattisgarh,1994,WHEAT,1219.9183333333333,24.46,1295.3,5.989108910891089
Chhattisgarh,1995,RICE,1183.34,25.29,1242.4,8.119642857142857
Chhattisgarh,1995,WHEAT,1225.2,25.29,1242.4,5.947260273972603
Chhattisgarh,1996,RICE,1283.2316666666666,24.55,1182.9,8.976589595375723
Chhattisgarh,1996,WHEAT,1260.935,24.55,1182.9,7.398611111111112
Chhattisgarh,1997,RICE,849.3183333333333,24.1,1183.1,9.651764705882353
Chhattisgarh,1997,WHEAT,989.62,24.1,1183.1,8.236971830985917
Chhattisgarh,1998,RICE,858.5066666666667,24.76,1208.8,10.12457627118644
Chhattisgarh,1998,WHEAT,1115.3516666666667,24.76,1208.8,8.37578125
Chhattisgarh,1999,RICE,1257.3583333333333,24.67,1116.6,11.211920529801324
Chhattisgarh,1999,WHEAT,0.0,24.67,1116.6,8.446907216494846
Chhattisgarh,2000,RICE,633.42,24.6,1035.4,189.74509615384616
Chhattisgarh,2000,WHEAT,1118.9266666666665,24.6,1035.4,217.5082142857143
Chhattisgarh,2001,RICE,1333.0166666666667,24.73,1105.2,317.0544628099173
Chhattisgarh,2001,WHEAT,1210.5466666666666,24.73,1105.2,297.337476635514
Chhattisgarh,2002,RICE,690.6016666666666,25.0,981.9,185.70395
Chhattisgarh,2002,WHEAT,1263.9333333333334,25.0,981.9,190.05263803680984
Chhattisgarh,2003,RICE,1435.9033333333334,24.72,1243.6,169.545023923445
Chhattisgarh,2003,WHEAT,1182.3033333333333,24.72,1243.6,200.34888268156422
Chhattisgarh,2004,RICE,1160.2133333333334,24.74,1080.5,174.05342857142858
Chhattisgarh,2004,WHEAT,1026.1299999999999,24.74,1080.5,179.02728323699424
Chhattisgarh,2005,RICE,1160.2133333333334,24.58,1208.3,195.1978672985782
Chhattisgarh,2005,WHEAT,1026.1299999999999,24.58,1208.3,193.11111111111111
Chhattisgarh,2006,RICE,1359.0716666666667,25.06,1161.6,205.6992574257426
Chhattisgarh,2006,WHEAT,1052.8516666666667,25.06,1161.6,271.853355704698
Chhattisgarh,2007,RICE,1403.995,24.77,1179.3,244.2698598130841
Chhattisgarh,2007,WHEAT,1308.3566666666666,24.77,1179.3,274.2955089820359
Chhattisgarh,2008,RICE,1192.5466666666669,24.61,1118.0,284.3450717703349
Chhattisgarh,2008,WHEAT,1167.7033333333331,24.61,1118.0,283.24833333333333
Chhattisgarh,2009,RICE,1091.8333333333333,25.11,953.7,289.0935616438356
Chhattisgarh,2009,WHEAT,1280.8266666666666,25.11,953.7,314.99051428571426
Chhattisgarh,2010,RICE,1600.635,25.13,1215.5,372.58258706467666
Chhattisgarh,2010,WHEAT,1385.4933333333336,25.13,1215.5,193.7052896206998
Chhattisgarh,2010,WHEAT,1385.4933333333336,25.13,1215.5,193.7052896206998
Chhattisgarh,2011,RICE,1564.3466666666666,24.67,1116.3,204.04602325581394
Chhattisgarh,2011,WHEAT,1509.3883333333333,24.67,1116.3,90.98619874171442
Chhattisgarh,2011,WHEAT,1509.3883333333333,24.67,1116.3,90.98619874171442
Chhattisgarh,2012,RICE,1913.1066666666666,24.69,1054.7,207.63782340862423
Chhattisgarh,2012,WHEAT,1628.7233333333334,24.69,1054.7,92.77208475854454
Chhattisgarh,2012,WHEAT,1628.7233333333334,24.69,1054.7,92.77208475854454
Chhattisgarh,2013,RICE,1758.0933333333332,24.82,1092.5,217.750375782881
Chhattisgarh,2013,WHEAT,1532.33,24.82,1092.5,96.07897122744738
Chhattisgarh,2013,WHEAT,1532.33,24.82,1092.5,96.07897122744738
Chhattisgarh,2014,RICE,1939.2250000000001,24.73,1045.2,233.43263052208835
Chhattisgarh,2014,WHEAT,1799.45,24.73,1045.2,105.29849701552318
Chhattisgarh,2014,WHEAT,1799.45,24.73,1045.2,105.29849701552318
Chhattisgarh,2015,RICE,1263.07,24.91,1189.2,168.7520731707317
Chhattisgarh,2015,WHEAT,1601.3883333333333,24.91,1189.2,83.93102891185745
Chhattisgarh,2015,WHEAT,1601.3883333333333,24.91,1189.2,83.93102891185745
Chhattisgarh,2016,RICE,2092.7816666666668,25.15,1198.8,195.1772340425532
Chhattisgarh,2016,WHEAT,1757.7616666666665,25.15,1198.8,94.71992717030943
Chhattisgarh,2016,WHEAT,1757.7616666666665,25.15,1198.8,94.71992717030943
Chhattisgarh,2017,RICE,1442.4983333333332,24.79,1211.0,225.74460288808663
Chhattisgarh,2017,WHEAT,1544.3149999999998,24.79,1211.0,108.78143520948656
Chhattisgarh,2017,WHEAT,1544.3149999999998,24.79,1211.0,108.78143520948656
Gujarat,1994,RICE,1056.2744444444443,24.46,1295.3,7.85
Gujarat,1994,WHEAT,2428.718888888889,24.46,1295.3,5.989108910891089
Gujarat,1995,RICE,1315.0838888888889,25.29,1242.4,8.119642857142857
Gujarat,1995,WHEAT,2095.7172222222225,25.29,1242.4,5.947260273972603
Gujarat,1996,RICE,1159.955,24.55,1182.9,8.976589595375723
Gujarat,1996,WHEAT,2347.5516666666667,24.55,1182.9,7.398611111111112
Gujarat,1997,RICE,1188.6855555555555,24.1,1183.1,9.651764705882353
Gujarat,1997,WHEAT,2328.0172222222222,24.1,1183.1,8.236971830985917
Gujarat,1998,RICE,1243.5211111111112,24.76,1208.8,10.12457627118644
Gujarat,1998,WHEAT,2507.557222222222,24.76,1208.8,8.37578125
Gujarat,1999,RICE,1126.8444444444444,24.67,1116.6,11.211920529801324
Gujarat,1999,WHEAT,2222.333888888889,24.67,1116.6,8.446907216494846
Gujarat,2000,RICE,659.7122222222222,24.6,1035.4,189.74509615384616
Gujarat,2000,WHEAT,2187.952222222222,24.6,1035.4,217.5082142857143
Gujarat,2001,RICE,992.2161111111111,24.73,1105.2,317.0544628099173
Gujarat,2001,WHEAT,2383.8866666666668,24.73,1105.2,297.337476635514
Gujarat,2002,RICE,872.9361111111111,25.0,981.9,185.70395
Gujarat,2002,WHEAT,2103.7083333333335,25.0,981.9,190.05263803680984
Gujarat,2003,RICE,1032.5255555555555,24.72,1243.6,169.545023923445
Gujarat,2003,WHEAT,2392.967777777778,24.72,1243.6,200.34888268156422
Gujarat,2004,RICE,983.6694444444444,24.74,1080.5,174.05342857142858
Gujarat,2004,WHEAT,2379.031111111111,24.74,1080.5,179.02728323699424
Gujarat,2005,RICE,1149.9772222222223,24.58,1208.3,195.1978672985782
Gujarat,2005,WHEAT,2611.397777777778,24.58,1208.3,193.11111111111111
Gujarat,2006,RICE,998.2122222222222,25.06,1161.6,205.6992574257426
Gujarat,2006,WHEAT,2593.518888888889,25.06,1161.6,271.853355704698
Gujarat,2007,RICE,1131.141111111111,24.77,1179.3,244.2698598130841
Gujarat,2007,WHEAT,2962.195555555556,24.77,1179.3,274.2955089820359
Gujarat,2008,RICE,984.4816666666668,24.61,1118.0,284.3450717703349
Gujarat,2008,WHEAT,2374.952222222222,24.61,1118.0,283.24833333333333
Gujarat,2009,RICE,1036.7772222222222,25.11,953.7,289.0935616438356
Gujarat,2009,WHEAT,2653.42,25.11,953.7,314.99051428571426
Gujarat,2010,RICE,1045.095,25.13,1215.5,372.58258706467666
Gujarat,2010,WHEAT,3065.43,25.13,1215.5,193.7052896206998
Gujarat,2010,WHEAT,3065.43,25.13,1215.5,193.7052896206998
Gujarat,2011,RICE,1364.1427777777778,24.67,1116.3,204.04602325581394
Gujarat,2011,WHEAT,3022.7944444444447,24.67,1116.3,90.98619874171442
Gujarat,2011,WHEAT,3022.7944444444447,24.67,1116.3,90.98619874171442
Gujarat,2012,RICE,1214.5211111111112,24.69,1054.7,207.63782340862423
Gujarat,2012,WHEAT,2921.0655555555554,24.69,1054.7,92.77208475854454
Gujarat,2012,WHEAT,2921.0655555555554,24.69,1054.7,92.77208475854454
Gujarat,2013,RICE,1218.1255555555556,24.82,1092.5,217.750375782881
Gujarat,2013,WHEAT,3139.9783333333335,24.82,1092.5,96.07897122744738
Gujarat,2013,WHEAT,3139.9783333333335,24.82,1092.5,96.07897122744738
Gujarat,2014,RICE,1102.7344444444445,24.73,1045.2,233.43263052208835
Gujarat,2014,WHEAT,2769.625,24.73,1045.2,105.29849701552318
Gujarat,2014,WHEAT,2769.625,24.73,1045.2,105.29849701552318
Gujarat,2015,RICE,1334.095,24.91,1189.2,168.7520731707317
Gujarat,2015,WHEAT,2689.83,24.91,1189.2,83.93102891185745
Gujarat,2015,WHEAT,2689.83,24.91,1189.2,83.93102891185745
Gujarat,2016,RICE,1349.2655555555555,25.15,1198.8,195.1772340425532
Gujarat,2016,WHEAT,2715.320555555556,25.15,1198.8,94.71992717030943
Gujarat,2016,WHEAT,2715.320555555556,25.15,1198.8,94.71992717030943
Gujarat,2017,RICE,1316.915,24.79,1211.0,225.74460288808663
Gujarat,2017,WHEAT,2870.382222222222,24.79,1211.0,108.78143520948656
Gujarat,2017,WHEAT,2870.382222222222,24.79,1211.0,108.78143520948656
