State Name,Year,commodity,yield,Avg_Annual_Temperature,Avg_Annual_Rainfall,average_price
Tamil Nadu,1995,RICE,2780.9516666666664,25.29,1242.4,8.119642857142857
Tamil Nadu,1995,WHEAT,0.0,25.29,1242.4,5.947260273972603
Tamil Nadu,1996,RICE,2903.4441666666667,24.55,1182.9,8.976589595375723
Tamil Nadu,1996,WHEAT,0.0,24.55,1182.9,7.398611111111112
Tamil Nadu,1997,RICE,3310.1766666666667,24.1,1183.1,9.651764705882353
Tamil Nadu,1997,WHEAT,0.0,24.1,1183.1,8.236971830985917
Tamil Nadu,1998,RICE,3852.455,24.76,1208.8,10.12457627118644
Tamil Nadu,1998,WHEAT,0.0,24.76,1208.8,8.37578125
Tamil Nadu,1999,RICE,3772.0750000000003,24.67,1116.6,11.211920529801324
Tamil Nadu,1999,WHEAT,0.0,24.67,1116.6,8.446907216494846
Tamil Nadu,2000,RICE,3753.235,24.6,1035.4,189.74509615384616
Tamil Nadu,2000,WHEAT,0.0,24.6,1035.4,217.5082142857143
Tamil Nadu,2001,RICE,3496.9833333333336,24.73,1105.2,317.0544628099173
Tamil Nadu,2001,WHEAT,0.0,24.73,1105.2,297.337476635514
Tamil Nadu,2002,RICE,2836.75,25.0,981.9,185.70395
Tamil Nadu,2002,WHEAT,0.0,25.0,981.9,190.05263803680984
Tamil Nadu,2003,RICE,2690.1091666666666,24.72,1243.6,169.545023923445
Tamil Nadu,2003,WHEAT,0.0,24.72,1243.6,200.34888268156422
Tamil Nadu,2004,RICE,3077.5483333333336,24.74,1080.5,174.05342857142858
Tamil Nadu,2004,WHEAT,0.0,24.74,1080.5,179.02728323699424
Tamil Nadu,2005,RICE,2903.1749999999997,24.58,1208.3,195.1978672985782
Tamil Nadu,2005,WHEAT,0.0,24.58,1208.3,193.11111111111111
Tamil Nadu,2006,RICE,3526.8008333333332,25.06,1161.6,205.6992574257426
Tamil Nadu,2006,WHEAT,0.0,25.06,1161.6,271.853355704698
Tamil Nadu,2007,RICE,3198.3608333333336,24.77,1179.3,244.2698598130841
Tamil Nadu,2007,WHEAT,0.0,24.77,1179.3,274.2955089820359
Tamil Nadu,2008,RICE,3296.3250000000003,24.61,1118.0,284.3450717703349
Tamil Nadu,2008,WHEAT,0.0,24.61,1118.0,283.24833333333333
Tamil Nadu,2009,RICE,3415.629166666667,25.11,953.7,289.0935616438356
Tamil Nadu,2009,WHEAT,0.0,25.11,953.7,314.99051428571426
Tamil Nadu,2010,RICE,3498.315,25.13,1215.5,372.58258706467666
Tamil Nadu,2010,WHEAT,0.0,25.13,1215.5,193.7052896206998
Tamil Nadu,2010,WHEAT,0.0,25.13,1215.5,193.7052896206998
Tamil Nadu,2011,RICE,4153.54,24.67,1116.3,204.04602325581394
Tamil Nadu,2011,WHEAT,0.0,24.67,1116.3,90.98619874171442
Tamil Nadu,2011,WHEAT,0.0,24.67,1116.3,90.98619874171442
Tamil Nadu,2012,RICE,3383.3775,24.69,1054.7,207.63782340862423
Tamil Nadu,2012,WHEAT,0.0,24.69,1054.7,92.77208475854454
Tamil Nadu,2012,WHEAT,0.0,24.69,1054.7,92.77208475854454
Tamil Nadu,2013,RICE,4209.6125,24.82,1092.5,217.750375782881
Tamil Nadu,2013,WHEAT,0.0,24.82,1092.5,96.07897122744738
Tamil Nadu,2013,WHEAT,0.0,24.82,1092.5,96.07897122744738
Tamil Nadu,2014,RICE,4663.368333333333,24.73,1045.2,233.43263052208835
Tamil Nadu,2014,WHEAT,0.0,24.73,1045.2,105.29849701552318
Tamil Nadu,2014,WHEAT,0.0,24.73,1045.2,105.29849701552318
Tamil Nadu,2015,RICE,3993.4991666666665,24.91,1189.2,168.7520731707317
Tamil Nadu,2015,WHEAT,0.0,24.91,1189.2,83.93102891185745
Tamil Nadu,2015,WHEAT,0.0,24.91,1189.2,83.93102891185745
Tamil Nadu,2016,RICE,3728.8825,25.15,1198.8,195.1772340425532
Tamil Nadu,2016,WHEAT,0.0,25.15,1198.8,94.71992717030943
Tamil Nadu,2016,WHEAT,0.0,25.15,1198.8,94.71992717030943
Tamil Nadu,2017,RICE,3907.86,24.79,1211.0,225.74460288808663
Tamil Nadu,2017,WHEAT,0.0,24.79,1211.0,108.78143520948656
Tamil Nadu,2017,WHEAT,0.0,24.79,1211.0,108.78143520948656
Telangana,1994,RICE,2382.7655555555557,24.46,1295.3,7.85
Telangana,1994,WHEAT,333.3333333333333,24.46,1295.3,5.989108910891089
Telangana,1995,RICE,2120.1344444444444,25.29,1242.4,8.119642857142857
Telangana,1995,WHEAT,472.22222222222223,25.29,1242.4,5.947260273972603
Telangana,1996,RICE,2500.8133333333335,24.55,1182.9,8.976589595375723
Telangana,1996,WHEAT,259.25888888888886,24.55,1182.9,7.398611111111112
Telangana,1997,RICE,2066.327777777778,24.1,1183.1,9.651764705882353
Telangana,1997,WHEAT,259.26,24.1,1183.1,8.236971830985917
Telangana,1998,RICE,2597.6644444444446,24.76,1208.8,10.12457627118644
Telangana,1998,WHEAT,240.7411111111111,24.76,1208.8,8.37578125
Telangana,1999,RICE,2302.82,24.67,1116.6,11.211920529801324
Telangana,1999,WHEAT,514.0844444444444,24.67,1116.6,8.446907216494846
Telangana,2000,RICE,2747.32,24.6,1035.4,189.74509615384616
Telangana,2000,WHEAT,497.12111111111113,24.6,1035.4,217.5082142857143
Telangana,2001,RICE,2656.688888888889,24.73,1105.2,317.0544628099173
Telangana,2001,WHEAT,570.81,24.73,1105.2,297.337476635514
Telangana,2002,RICE,2025.0900000000001,25.0,981.9,185.70395
Telangana,2002,WHEAT,518.5177777777777,25.0,981.9,190.05263803680984
Telangana,2003,RICE,2752.4944444444445,24.72,1243.6,169.545023923445
Telangana,2003,WHEAT,459.4522222222222,24.72,1243.6,200.34888268156422
Telangana,2004,RICE,2407.7988888888885,24.74,1080.5,174.05342857142858
Telangana,2004,WHEAT,401.1311111111111,24.74,1080.5,179.02728323699424
Telangana,2005,RICE,2935.652222222222,24.58,1208.3,195.1978672985782
Telangana,2005,WHEAT,651.4466666666667,24.58,1208.3,193.11111111111111
Telangana,2006,RICE,2757.0355555555557,25.06,1161.6,205.6992574257426
Telangana,2006,WHEAT,717.5255555555555,25.06,1161.6,271.853355704698
Telangana,2007,RICE,3017.261111111111,24.77,1179.3,244.2698598130841
Telangana,2007,WHEAT,773.7766666666666,24.77,1179.3,274.2955089820359
Telangana,2008,RICE,3058.9633333333336,24.61,1118.0,284.3450717703349
Telangana,2008,WHEAT,852.5877777777778,24.61,1118.0,283.24833333333333
Telangana,2009,RICE,2795.7322222222224,25.11,953.7,289.0935616438356
Telangana,2009,WHEAT,574.1277777777777,25.11,953.7,314.99051428571426
Telangana,2010,RICE,3200.8933333333334,25.13,1215.5,372.58258706467666
Telangana,2010,WHEAT,1003.0211111111112,25.13,1215.5,193.7052896206998
Telangana,2010,WHEAT,1003.0211111111112,25.13,1215.5,193.7052896206998
Telangana,2011,RICE,2805.0355555555557,24.67,1116.3,204.04602325581394
Telangana,2011,WHEAT,812.2344444444444,24.67,1116.3,90.98619874171442
Telangana,2011,WHEAT,812.2344444444444,24.67,1116.3,90.98619874171442
Telangana,2012,RICE,3123.443333333333,24.69,1054.7,207.63782340862423
Telangana,2012,WHEAT,739.1177777777777,24.69,1054.7,92.77208475854454
Telangana,2012,WHEAT,739.1177777777777,24.69,1054.7,92.77208475854454
Telangana,2013,RICE,3146.32,24.82,1092.5,217.750375782881
Telangana,2013,WHEAT,573.5055555555555,24.82,1092.5,96.07897122744738
Telangana,2013,WHEAT,573.5055555555555,24.82,1092.5,96.07897122744738
Telangana,2014,RICE,3073.8599999999997,24.73,1045.2,233.43263052208835
Telangana,2014,WHEAT,527.9811111111111,24.73,1045.2,105.29849701552318
Telangana,2014,WHEAT,527.9811111111111,24.73,1045.2,105.29849701552318
Telangana,2015,RICE,2810.51,24.91,1189.2,168.7520731707317
Telangana,2015,WHEAT,1318.6866666666667,24.91,1189.2,83.93102891185745
Telangana,2015,WHEAT,1318.6866666666667,24.91,1189.2,83.93102891185745
Telangana,2016,RICE,3454.222222222222,25.15,1198.8,195.1772340425532
Telangana,2016,WHEAT,1059.66,25.15,1198.8,94.71992717030943
Telangana,2016,WHEAT,1059.66,25.15,1198.8,94.71992717030943
Telangana,2017,RICE,3099.463333333333,24.79,1211.0,225.74460288808663
Telangana,2017,WHEAT,1104.4855555555555,24.79,1211.0,108.78143520948656
Telangana,2017,WHEAT,1104.4855555555555,24.79,1211.0,108.78143520948656
Uttar Pradesh,1994,RICE,1831.02,24.46,1295.3,7.85
Uttar Pradesh,1994,WHEAT,2517.5634782608695,24.46,1295.3,5.989108910891089
Uttar Pradesh,1995,RICE,1830.5884782608698,25.29,1242.4,8.119642857142857
Uttar Pradesh,1995,WHEAT,2467.366956521739,25.29,1242.4,5.947260273972603
Uttar Pradesh,1996,RICE,2035.7632608695653,24.55,1182.9,8.976589595375723
Uttar Pradesh,1996,WHEAT,2701.8141304347823,24.55,1182.9,7.398611111111112
Uttar Pradesh,1997,RICE,2102.931086956522,24.1,1183.1,9.651764705882353
Uttar Pradesh,1997,WHEAT,2522.1934782608696,24.1,1183.1,8.236971830985917
Uttar Pradesh,1998,RICE,1926.3976086956523,24.76,1208.8,10.12457627118644
Uttar Pradesh,1998,WHEAT,2549.516739130435,24.76,1208.8,8.37578125
Uttar Pradesh,1999,RICE,2058.496739130435,24.67,1116.6,11.211920529801324
Uttar Pradesh,1999,WHEAT,2810.549347826087,24.67,1116.6,8.446907216494846
Uttar Pradesh,2000,RICE,1873.5697826086957,24.6,1035.4,189.74509615384616
Uttar Pradesh,2000,WHEAT,2712.514347826087,24.6,1035.4,217.5082142857143
Uttar Pradesh,2001,RICE,2024.9817391304348,24.73,1105.2,317.0544628099173
Uttar Pradesh,2001,WHEAT,2754.6602173913043,24.73,1105.2,297.337476635514
Uttar Pradesh,2002,RICE,1800.814347826087,25.0,981.9,185.70395
Uttar Pradesh,2002,WHEAT,2597.8739130434783,25.0,981.9,190.05263803680984
Uttar Pradesh,2003,RICE,2059.4115217391304,24.72,1243.6,169.545023923445
Uttar Pradesh,2003,WHEAT,2785.391739130435,24.72,1243.6,200.34888268156422
Uttar Pradesh,2004,RICE,1857.2654347826085,24.74,1080.5,174.05342857142858
Uttar Pradesh,2004,WHEAT,2501.212391304348,24.74,1080.5,179.02728323699424
Uttar Pradesh,2005,RICE,1986.9854347826088,24.58,1208.3,195.1978672985782
Uttar Pradesh,2005,WHEAT,2587.03,24.58,1208.3,193.11111111111111
Uttar Pradesh,2006,RICE,1881.229347826087,25.06,1161.6,205.6992574257426
Uttar Pradesh,2006,WHEAT,2764.501956521739,25.06,1161.6,271.853355704698
Uttar Pradesh,2007,RICE,1993.5597826086957,24.77,1179.3,244.2698598130841
Uttar Pradesh,2007,WHEAT,2771.7219565217392,24.77,1179.3,274.2955089820359
Uttar Pradesh,2008,RICE,2143.7028260869565,24.61,1118.0,284.3450717703349
Uttar Pradesh,2008,WHEAT,2995.7836956521737,24.61,1118.0,283.24833333333333
Uttar Pradesh,2009,RICE,2061.3723913043477,25.11,953.7,289.0935616438356
Uttar Pradesh,2009,WHEAT,2849.4071739130436,25.11,953.7,314.99051428571426
Uttar Pradesh,2010,RICE,2082.4095652173914,25.13,1215.5,372.58258706467666
Uttar Pradesh,2010,WHEAT,3104.4852173913046,25.13,1215.5,193.7052896206998
Uttar Pradesh,2010,WHEAT,3104.4852173913046,25.13,1215.5,193.7052896206998
Uttar Pradesh,2011,RICE,2310.893695652174,24.67,1116.3,204.04602325581394
Uttar Pradesh,2011,WHEAT,3283.364782608696,24.67,1116.3,90.98619874171442
Uttar Pradesh,2011,WHEAT,3283.364782608696,24.67,1116.3,90.98619874171442
Uttar Pradesh,2012,RICE,2426.846739130435,24.69,1054.7,207.63782340862423
Uttar Pradesh,2012,WHEAT,3252.9028260869563,24.69,1054.7,92.77208475854454
Uttar Pradesh,2012,WHEAT,3252.9028260869563,24.69,1054.7,92.77208475854454
Uttar Pradesh,2013,RICE,2402.0841304347823,24.82,1092.5,217.750375782881
Uttar Pradesh,2013,WHEAT,3198.8295652173915,24.82,1092.5,96.07897122744738
Uttar Pradesh,2013,WHEAT,3198.8295652173915,24.82,1092.5,96.07897122744738
Uttar Pradesh,2014,RICE,2262.5239130434784,24.73,1045.2,233.43263052208835
Uttar Pradesh,2014,WHEAT,2038.335652173913,24.73,1045.2,105.29849701552318
Uttar Pradesh,2014,WHEAT,2038.335652173913,24.73,1045.2,105.29849701552318
Uttar Pradesh,2015,RICE,2131.379130434783,24.91,1189.2,168.7520731707317
Uttar Pradesh,2015,WHEAT,2773.532391304348,24.91,1189.2,83.93102891185745
Uttar Pradesh,2015,WHEAT,2773.532391304348,24.91,1189.2,83.93102891185745
Uttar Pradesh,2016,RICE,2375.2926086956522,25.15,1198.8,195.1772340425532
Uttar Pradesh,2016,WHEAT,3551.309347826087,25.15,1198.8,94.71992717030943
Uttar Pradesh,2016,WHEAT,3551.309347826087,25.15,1198.8,94.71992717030943
Uttar Pradesh,2017,RICE,2546.9752173913043,24.79,1211.0,225.74460288808663
Uttar Pradesh,2017,WHEAT,3652.4945652173915,24.79,1211.0,108.78143520948656
Uttar Pradesh,2017,WHEAT,3652.4945652173915,24.79,1211.0,108.78143520948656
Uttarakhand,1994,RICE,1527.99625,24.46,1295.3,7.85
Uttarakhand,1994,WHEAT,1541.5325,24.46,1295.3,5.989108910891089
Uttarakhand,1995,RICE,1582.1025,25.29,1242.4,8.119642857142857
Uttarakhand,1995,WHEAT,1634.7,25.29,1242.4,5.947260273972603
Uttarakhand,1996,RICE,1509.515,24.55,1182.9,8.976589595375723
Uttarakhand,1996,WHEAT,1528.1425,24.55,1182.9,7.398611111111112
Uttarakhand,1997,RICE,1596.7275,24.1,1183.1,9.651764705882353
Uttarakhand,1997,WHEAT,1513.40125,24.1,1183.1,8.236971830985917
Uttarakhand,1998,RICE,1543.99875,24.76,1208.8,10.12457627118644
Uttarakhand,1998,WHEAT,1332.29375,24.76,1208.8,8.37578125
Uttarakhand,1999,RICE,1601.7675,24.67,1116.6,11.211920529801324
Uttarakhand,1999,WHEAT,1628.54125,24.67,1116.6,8.446907216494846
Uttarakhand,2000,RICE,1602.7525,24.6,1035.4,189.74509615384616
Uttarakhand,2000,WHEAT,1405.9275,24.6,1035.4,217.5082142857143
Uttarakhand,2001,RICE,1581.0875,24.73,1105.2,317.0544628099173
Uttarakhand,2001,WHEAT,1522.15,24.73,1105.2,297.337476635514
Uttarakhand,2002,RICE,1388.37375,25.0,981.9,185.70395
Uttarakhand,2002,WHEAT,1569.22375,25.0,981.9,190.05263803680984
Uttarakhand,2003,RICE,1344.40625,24.72,1243.6,169.545023923445
Uttarakhand,2003,WHEAT,1553.7762500000001,24.72,1243.6,200.34888268156422
Uttarakhand,2004,RICE,1598.4625,24.74,1080.5,174.05342857142858
Uttarakhand,2004,WHEAT,1423.74,24.74,1080.5,179.02728323699424
Uttarakhand,2005,RICE,1504.795,24.58,1208.3,195.1978672985782
Uttarakhand,2005,WHEAT,1696.9450000000002,24.58,1208.3,193.11111111111111
Uttarakhand,2006,RICE,1581.00625,25.06,1161.6,205.6992574257426
Uttarakhand,2006,WHEAT,1220.65875,25.06,1161.6,271.853355704698
Uttarakhand,2007,RICE,1667.7462500000001,24.77,1179.3,244.2698598130841
Uttarakhand,2007,WHEAT,1632.5462499999999,24.77,1179.3,274.2955089820359
Uttarakhand,2008,RICE,1623.0124999999998,24.61,1118.0,284.3450717703349
Uttarakhand,2008,WHEAT,1360.22875,24.61,1118.0,283.24833333333333
Uttarakhand,2009,RICE,1530.20125,25.11,953.7,289.0935616438356
Uttarakhand,2009,WHEAT,1576.36375,25.11,953.7,314.99051428571426
Uttarakhand,2010,RICE,1558.4125,25.13,1215.5,372.58258706467666
Uttarakhand,2010,WHEAT,1823.86125,25.13,1215.5,193.7052896206998
Uttarakhand,2010,WHEAT,1823.86125,25.13,1215.5,193.7052896206998
Uttarakhand,2011,RICE,1650.475,24.67,1116.3,204.04602325581394
Uttarakhand,2011,WHEAT,1816.7675,24.67,1116.3,90.98619874171442
Uttarakhand,2011,WHEAT,1816.7675,24.67,1116.3,90.98619874171442
Uttarakhand,2012,RICE,1692.42375,24.69,1054.7,207.63782340862423
Uttarakhand,2012,WHEAT,1863.50875,24.69,1054.7,92.77208475854454
Uttarakhand,2012,WHEAT,1863.50875,24.69,1054.7,92.77208475854454
Uttarakhand,2013,RICE,1733.28125,24.82,1092.5,217.750375782881
Uttarakhand,2013,WHEAT,1904.36875,24.82,1092.5,96.07897122744738
Uttarakhand,2013,WHEAT,1904.36875,24.82,1092.5,96.07897122744738
Uttarakhand,2014,RICE,1694.315,24.73,1045.2,233.43263052208835
Uttarakhand,2014,WHEAT,1475.85875,24.73,1045.2,105.29849701552318
Uttarakhand,2014,WHEAT,1475.85875,24.73,1045.2,105.29849701552318
Uttarakhand,2015,RICE,1787.4825,24.91,1189.2,168.7520731707317
Uttarakhand,2015,WHEAT,1560.02125,24.91,1189.2,83.93102891185745
Uttarakhand,2015,WHEAT,1560.02125,24.91,1189.2,83.93102891185745
Uttarakhand,2016,RICE,1766.0225,25.15,1198.8,195.1772340425532
Uttarakhand,2016,WHEAT,1854.33875,25.15,1198.8,94.71992717030943
Uttarakhand,2016,WHEAT,1854.33875,25.15,1198.8,94.71992717030943
Uttarakhand,2017,RICE,1827.20125,24.79,1211.0,225.74460288808663
Uttarakhand,2017,WHEAT,1980.97125,24.79,1211.0,108.78143520948656
Uttarakhand,2017,WHEAT,1980.97125,24.79,1211.0,108.78143520948656
West Bengal,1994,RICE,2029.0435714285716,24.46,1295.3,7.85
West Bengal,1994,WHEAT,2079.4592857142857,24.46,1295.3,5.989108910891089
West Bengal,1995,RICE,1916.0421428571428,25.29,1242.4,8.119642857142857
West Bengal,1995,WHEAT,1858.0400000000002,25.29,1242.4,5.947260273972603
West Bengal,1996,RICE,2058.500666666667,24.55,1182.9,8.976589595375723
West Bengal,1996,WHEAT,2126.3340000000003,24.55,1182.9,7.398611111111112
West Bengal,1997,RICE,2138.8346666666666,24.1,1183.1,9.651764705882353
West Bengal,1997,WHEAT,1859.5026666666668,24.1,1183.1,8.236971830985917
West Bengal,1998,RICE,2117.604,24.76,1208.8,10.12457627118644
West Bengal,1998,WHEAT,1843.012,24.76,1208.8,8.37578125
West Bengal,1999,RICE,2134.005333333333,24.67,1116.6,11.211920529801324
West Bengal,1999,WHEAT,2118.768,24.67,1116.6,8.446907216494846
West Bengal,2000,RICE,2211.362666666667,24.6,1035.4,189.74509615384616
West Bengal,2000,WHEAT,2337.7019999999998,24.6,1035.4,217.5082142857143
West Bengal,2001,RICE,2413.3466666666664,24.73,1105.2,317.0544628099173
West Bengal,2001,WHEAT,2104.95,24.73,1105.2,297.337476635514
West Bengal,2002,RICE,2363.4886666666666,25.0,981.9,185.70395
West Bengal,2002,WHEAT,1964.0673333333332,25.0,981.9,190.05263803680984
West Bengal,2003,RICE,2437.1299999999997,24.72,1243.6,169.545023923445
West Bengal,2003,WHEAT,2200.6046666666666,24.72,1243.6,200.34888268156422
West Bengal,2004,RICE,2447.4586666666664,24.74,1080.5,174.05342857142858
West Bengal,2004,WHEAT,2091.718,24.74,1080.5,179.02728323699424
West Bengal,2005,RICE,2441.0873333333334,24.58,1208.3,195.1978672985782
West Bengal,2005,WHEAT,2033.9626666666668,24.58,1208.3,193.11111111111111
West Bengal,2006,RICE,2511.2200000000003,25.06,1161.6,205.6992574257426
West Bengal,2006,WHEAT,2138.7786666666666,25.06,1161.6,271.853355704698
West Bengal,2007,RICE,2514.5266666666666,24.77,1179.3,244.2698598130841
West Bengal,2007,WHEAT,2419.4700000000003,24.77,1179.3,274.2955089820359
West Bengal,2008,RICE,2469.5586666666663,24.61,1118.0,284.3450717703349
West Bengal,2008,WHEAT,2185.2580000000003,24.61,1118.0,283.24833333333333
West Bengal,2009,RICE,2471.0273333333334,25.11,953.7,289.0935616438356
West Bengal,2009,WHEAT,2221.8373333333334,25.11,953.7,314.99051428571426
West Bengal,2010,RICE,2646.146,25.13,1215.5,372.58258706467666
West Bengal,2010,WHEAT,2458.6426666666666,25.13,1215.5,193.7052896206998
West Bengal,2010,WHEAT,2458.6426666666666,25.13,1215.5,193.7052896206998
West Bengal,2011,RICE,2639.944,24.67,1116.3,204.04602325581394
West Bengal,2011,WHEAT,2432.2039999999997,24.67,1116.3,90.98619874171442
West Bengal,2011,WHEAT,2432.2039999999997,24.67,1116.3,90.98619874171442
West Bengal,2012,RICE,2683.7006666666666,24.69,1054.7,207.63782340862423
West Bengal,2012,WHEAT,2497.3720000000003,24.69,1054.7,92.77208475854454
West Bengal,2012,WHEAT,2497.3720000000003,24.69,1054.7,92.77208475854454
West Bengal,2013,RICE,2792.0313333333334,24.82,1092.5,217.750375782881
West Bengal,2013,WHEAT,2498.4826666666663,24.82,1092.5,96.07897122744738
West Bengal,2013,WHEAT,2498.4826666666663,24.82,1092.5,96.07897122744738
West Bengal,2014,RICE,2841.4126666666666,24.73,1045.2,233.43263052208835
West Bengal,2014,WHEAT,2562.1426666666666,24.73,1045.2,105.29849701552318
West Bengal,2014,WHEAT,2562.1426666666666,24.73,1045.2,105.29849701552318
West Bengal,2015,RICE,2806.663333333333,24.91,1189.2,168.7520731707317
West Bengal,2015,WHEAT,2066.3673333333336,24.91,1189.2,83.93102891185745
West Bengal,2015,WHEAT,2066.3673333333336,24.91,1189.2,83.93102891185745
West Bengal,2016,RICE,2842.6593333333335,25.15,1198.8,195.1772340425532
West Bengal,2016,WHEAT,2369.0406666666668,25.15,1198.8,94.71992717030943
West Bengal,2016,WHEAT,2369.0406666666668,25.15,1198.8,94.71992717030943
West Bengal,2017,RICE,2880.75,24.79,1211.0,225.74460288808663
West Bengal,2017,WHEAT,2528.9846666666667,24.79,1211.0,108.78143520948656
West Bengal,2017,WHEAT,2528.9846666666667,24.79,1211.0,108.78143520948656
